"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.980321782E1,2.205000073E-2,3.844950199E0,9.088950157E0
3.980447805E1,-1.995000057E-2,3.772950172E0,9.094050407E0
3.980573805E1,-3.405000269E-2,3.808950186E0,9.112950325E0
3.980699805E1,-2.400000021E-2,3.799050093E0,9.064949989E0
3.980825814E1,-4.950000439E-3,3.856950283E0,9.084000587E0
3.980951806E1,-3.600000218E-2,3.847050190E0,9.058050156E0
3.981077814E1,-7.950000465E-3,3.856950283E0,9.079050064E0
3.981203814E1,6.000000052E-3,3.828000069E0,9.087000847E0
3.981329814E1,-3.900000080E-2,3.843000174E0,9.111000061E0
3.981455837E1,-2.400000021E-2,3.840000153E0,9.112950325E0
3.981581837E1,-2.205000073E-2,3.844950199E0,9.091050148E0
3.981707837E1,-4.950000439E-3,3.816000223E0,9.024000168E0
3.981833835E1,-1.500000060E-2,3.807000160E0,9.072000504E0
3.981959835E1,-3.405000269E-2,3.828000069E0,9.022050858E0
3.982085835E1,7.950000465E-3,3.832950115E0,9.084000587E0
3.982211835E1,-1.500000060E-2,3.831000090E0,9.087000847E0
3.982337843E1,-1.995000057E-2,3.868950129E0,9.039000511E0
3.982463843E1,-1.500000060E-2,3.856950283E0,9.088950157E0
3.982589866E1,-3.195000067E-2,3.828000069E0,9.108000755E0
3.982715843E1,-1.995000057E-2,3.856950283E0,9.064949989E0
3.982841843E1,-4.800000042E-2,3.814050198E0,9.067049980E0
3.982967866E1,-5.100000277E-2,3.816000223E0,9.051000595E0
3.983093867E1,-6.300000101E-2,3.796950102E0,9.063000679E0
3.983219866E1,-2.700000070E-2,3.823050261E0,9.076950073E0
3.983345866E1,-7.950000465E-3,3.892950296E0,9.036000252E0
3.983471867E1,-2.700000070E-2,3.816000223E0,9.079050064E0
3.983597874E1,-2.400000021E-2,3.807000160E0,9.063000679E0
3.983723874E1,-3.195000067E-2,3.795000076E0,9.040950775E0
3.983849875E1,-2.400000021E-2,3.831000090E0,9.046050072E0
3.983975875E1,-3.195000067E-2,3.811050177E0,9.060000420E0
3.984101875E1,-4.095000029E-2,3.823050261E0,9.096000671E0
3.984227898E1,-3.195000067E-2,3.844950199E0,9.098999977E0
3.984353898E1,-2.205000073E-2,3.826050282E0,9.079050064E0
3.984479898E1,-3.195000067E-2,3.807000160E0,9.087000847E0
3.984605898E1,-1.695000008E-2,3.838050127E0,9.064949989E0
3.984731905E1,-2.205000073E-2,3.802050114E0,9.075000763E0
3.984857907E1,-3.600000218E-2,3.784950256E0,9.055050850E0
3.984983907E1,-1.995000057E-2,3.843000174E0,9.087000847E0
3.985109907E1,-1.695000008E-2,3.816000223E0,9.127050400E0
3.985235907E1,-1.305000018E-2,3.847050190E0,9.115050316E0
3.985361907E1,1.050000079E-3,3.826050282E0,9.103050232E0
3.985487930E1,-4.395000264E-2,3.823050261E0,9.094050407E0
3.985613930E1,-4.605000094E-2,3.835050106E0,9.087000847E0
3.985739930E1,-2.895000204E-2,3.792000294E0,9.108000755E0
3.985865930E1,-1.995000057E-2,3.852000237E0,9.067049980E0
3.985991931E1,-1.005000062E-2,3.856950283E0,9.115050316E0
3.986117938E1,-2.700000070E-2,3.840000153E0,9.046050072E0
3.986243938E1,-3.195000067E-2,3.838050127E0,9.051000595E0
3.986369938E1,-2.700000070E-2,3.828000069E0,9.063000679E0
3.986495938E1,-2.205000073E-2,3.814050198E0,9.039000511E0
3.986621961E1,-1.500000060E-2,3.820950270E0,9.052950859E0
3.986747961E1,3.000000026E-3,3.838050127E0,9.015000343E0
3.986873961E1,-2.700000070E-2,3.838050127E0,9.063000679E0
3.986999961E1,-2.895000204E-2,3.855000257E0,9.079050064E0
3.987125961E1,-5.295000225E-2,3.856950283E0,9.075000763E0
3.987251969E1,-3.405000269E-2,3.828000069E0,9.070050240E0
3.987377969E1,-5.295000225E-2,3.835050106E0,9.106050491E0
3.987503969E1,-2.700000070E-2,3.832950115E0,9.019950867E0
3.987629969E1,-1.695000008E-2,3.855000257E0,9.027000427E0
3.987755969E1,-1.305000018E-2,3.876000166E0,9.024000168E0
3.987881971E1,-1.500000060E-2,3.862050295E0,9.070050240E0
3.988007994E1,1.050000079E-3,3.852000237E0,9.055050850E0
3.988133994E1,-2.895000204E-2,3.828000069E0,9.039000511E0
3.988259994E1,-1.305000018E-2,3.838050127E0,9.046050072E0
3.988385994E1,-7.950000465E-3,3.835050106E0,9.040950775E0
3.988511994E1,-1.500000060E-2,3.900000095E0,9.034049988E0
3.988638001E1,-1.500000060E-2,3.823050261E0,9.070050240E0
3.988764002E1,-2.895000204E-2,3.840000153E0,9.043050766E0
3.988890000E1,-1.695000008E-2,3.864000082E0,9.060000420E0
3.989016000E1,-3.195000067E-2,3.859050274E0,9.040950775E0
3.989142000E1,-1.995000057E-2,3.880950212E0,9.060000420E0
3.989268023E1,2.205000073E-2,3.831000090E0,9.058050156E0
3.989394023E1,-2.205000073E-2,3.883050203E0,9.058050156E0
3.989520023E1,-3.405000269E-2,3.807000160E0,9.036000252E0
3.989646023E1,-2.700000070E-2,3.868950129E0,9.027000427E0
3.989772023E1,-1.005000062E-2,3.840000153E0,9.088950157E0
3.989898030E1,1.050000079E-3,3.823050261E0,9.034049988E0
3.990024029E1,-2.895000204E-2,3.819000244E0,9.075000763E0
3.990150029E1,-2.700000070E-2,3.843000174E0,9.112950325E0
3.990276029E1,2.205000073E-2,3.838050127E0,9.079050064E0
3.990402052E1,-1.995000057E-2,3.808950186E0,9.055050850E0
3.990528052E1,-1.305000018E-2,3.826050282E0,9.031949997E0
3.990654052E1,-3.405000269E-2,3.856950283E0,9.040950775E0
3.990780052E1,-2.895000204E-2,3.820950270E0,9.043050766E0
3.990906052E1,-2.700000070E-2,3.792000294E0,9.067049980E0
3.991032061E1,-1.995000057E-2,3.804000139E0,9.028950691E0
3.991158061E1,-2.895000204E-2,3.816000223E0,9.019950867E0
3.991284061E1,-4.605000094E-2,3.819000244E0,9.075000763E0
3.991410061E1,-1.050000079E-3,3.850050211E0,9.043050766E0
3.991536061E1,-1.695000008E-2,3.831000090E0,9.145950317E0
3.991662084E1,-1.995000057E-2,3.819000244E0,9.063000679E0
3.991788084E1,1.305000018E-2,3.783000231E0,9.031949997E0
3.991914084E1,-1.305000018E-2,3.823050261E0,9.106050491E0
3.992040083E1,1.050000079E-3,3.820950270E0,9.048000336E0
3.992166083E1,-6.795000285E-2,3.855000257E0,9.046050072E0
3.992292090E1,-3.195000067E-2,3.835050106E0,9.055050850E0
3.992418091E1,-1.995000057E-2,3.831000090E0,9.088950157E0
3.992544091E1,-2.205000073E-2,3.835050106E0,9.046050072E0
3.992670091E1,-4.950000439E-3,3.868950129E0,9.075000763E0
3.992796091E1,-3.195000067E-2,3.828000069E0,9.094050407E0
3.992922114E1,-2.895000204E-2,3.844950199E0,9.070050240E0
3.993048113E1,-1.995000057E-2,3.838050127E0,9.027000427E0
3.993174113E1,-3.195000067E-2,3.835050106E0,9.076950073E0
3.993300113E1,-3.000000026E-3,3.838050127E0,9.055050850E0
3.993426113E1,-2.205000073E-2,3.828000069E0,9.034049988E0
3.993552121E1,-1.995000057E-2,3.850050211E0,9.094050407E0
3.993678121E1,7.950000465E-3,3.811050177E0,9.098999977E0
3.993804121E1,-1.695000008E-2,3.780000210E0,9.084000587E0
3.993930121E1,-2.400000021E-2,3.826050282E0,9.028950691E0
3.994056119E1,-7.950000465E-3,3.826050282E0,9.079050064E0
3.994182142E1,-3.195000067E-2,3.859050274E0,9.064949989E0
3.994308142E1,-1.005000062E-2,3.832950115E0,9.055050850E0
3.994434143E1,-1.005000062E-2,3.847050190E0,9.067049980E0
3.994560142E1,1.050000079E-3,3.799050093E0,9.067049980E0
3.994686142E1,-4.950000439E-3,3.850050211E0,9.039000511E0
3.994812150E1,-4.950000439E-3,3.840000153E0,9.067049980E0
3.994938150E1,-7.950000465E-3,3.847050190E0,9.060000420E0
3.995064152E1,-1.500000060E-2,3.826050282E0,9.118050575E0
3.995190152E1,-2.400000021E-2,3.852000237E0,9.079050064E0
3.995316152E1,-1.500000060E-2,3.868950129E0,9.084000587E0
3.995442175E1,-1.995000057E-2,3.838050127E0,9.096000671E0
3.995568175E1,-1.305000018E-2,3.823050261E0,9.063000679E0
3.995694175E1,-3.000000026E-3,3.828000069E0,9.055050850E0
3.995820175E1,-4.395000264E-2,3.787950277E0,9.088950157E0
3.995946175E1,-1.305000018E-2,3.811050177E0,9.087000847E0
3.996072181E1,-1.995000057E-2,3.820950270E0,9.087000847E0
3.996198182E1,-3.900000080E-2,3.826050282E0,9.063000679E0
3.996324182E1,-1.050000079E-3,3.804000139E0,9.096000671E0
3.996450182E1,-2.700000070E-2,3.844950199E0,9.043050766E0
3.996576182E1,-2.895000204E-2,3.838050127E0,9.091050148E0
3.996702204E1,-7.950000465E-3,3.826050282E0,9.084000587E0
3.996828182E1,-4.800000042E-2,3.831000090E0,9.067049980E0
3.996954204E1,-1.005000062E-2,3.852000237E0,9.118050575E0
3.997080203E1,-1.695000008E-2,3.847050190E0,9.100950241E0
3.997206203E1,-2.205000073E-2,3.856950283E0,9.082050323E0
3.997332211E1,-2.700000070E-2,3.820950270E0,9.000000000E0
3.997458211E1,-3.405000269E-2,3.799050093E0,8.998050690E0
3.997458211E1,-1.305000018E-2,3.819000244E0,9.051000595E0
3.998970918E1,-2.400000021E-2,3.811050177E0,9.087000847E0
3.999096922E1,1.995000057E-2,3.843000174E0,9.067049980E0
3.999222925E1,-1.500000060E-2,3.844950199E0,9.058050156E0
3.999348928E1,-7.950000465E-3,3.802050114E0,9.024000168E0
3.999474931E1,6.000000052E-3,3.775950193E0,9.064949989E0
3.999600935E1,-1.005000062E-2,3.879000187E0,9.098999977E0
3.999726938E1,-2.400000021E-2,3.859050274E0,9.100950241E0
3.999852941E1,-1.305000018E-2,3.826050282E0,9.082050323E0
3.999980526E1,-3.195000067E-2,3.814050198E0,9.075000763E0
4.001369595E1,-2.700000070E-2,3.816000223E0,9.048000336E0
4.001495598E1,1.005000062E-2,3.831000090E0,9.067049980E0
4.001621602E1,1.800000109E-2,3.859050274E0,9.022050858E0
4.001747605E1,2.205000073E-2,3.826050282E0,9.120000839E0
4.001873729E1,6.000000052E-3,3.856950283E0,9.112950325E0
4.001999813E1,1.050000079E-3,3.844950199E0,9.063000679E0
4.002125799E1,-3.000000026E-3,3.843000174E0,9.046050072E0
4.002251814E1,-1.995000057E-2,3.826050282E0,9.075000763E0
4.002377811E1,-1.050000079E-3,3.811050177E0,9.067049980E0
4.002503814E1,-1.305000018E-2,3.847050190E0,9.036000252E0
4.002629818E1,-1.500000060E-2,3.850050211E0,9.052950859E0
4.002755821E1,-4.800000042E-2,3.831000090E0,9.007950783E0
4.002881822E1,-1.995000057E-2,3.811050177E0,9.082050323E0
4.003007822E1,3.000000026E-3,3.826050282E0,9.075000763E0
4.003134345E1,-3.195000067E-2,3.807000160E0,9.064949989E0
4.003260091E1,-3.000000026E-3,3.826050282E0,9.039000511E0
4.003386099E1,-2.400000021E-2,3.856950283E0,9.064949989E0
4.003512099E1,-3.600000218E-2,3.856950283E0,9.058050156E0
4.003638099E1,-3.195000067E-2,3.819000244E0,9.043050766E0
4.003764099E1,-2.205000073E-2,3.808950186E0,9.106050491E0
4.003890099E1,1.050000079E-3,3.850050211E0,9.019950867E0
4.004016099E1,-1.005000062E-2,3.891000271E0,9.088950157E0
4.004142099E1,-1.050000079E-3,3.808950186E0,9.046050072E0
4.004268099E1,-1.500000060E-2,3.831000090E0,9.028950691E0
4.004394122E1,-2.400000021E-2,3.828000069E0,9.027000427E0
4.004520123E1,-1.305000018E-2,3.819000244E0,9.096000671E0
4.004646123E1,-3.900000080E-2,3.814050198E0,9.052950859E0
4.004772123E1,-1.005000062E-2,3.862050295E0,9.040950775E0
4.004898122E1,-1.500000060E-2,3.831000090E0,9.079050064E0
4.005024122E1,-4.950000439E-3,3.814050198E0,9.079050064E0
4.005150122E1,6.000000052E-3,3.850050211E0,9.072000504E0
4.005276129E1,-1.005000062E-2,3.843000174E0,9.055050850E0
4.005402129E1,1.995000057E-2,3.802050114E0,9.043050766E0
4.005528129E1,1.305000018E-2,3.807000160E0,9.058050156E0
4.005654129E1,-1.695000008E-2,3.843000174E0,9.034049988E0
4.005780129E1,-1.050000079E-3,3.852000237E0,9.039000511E0
4.005906130E1,3.000000026E-3,3.876000166E0,9.064949989E0
4.006032130E1,1.050000079E-3,3.828000069E0,9.067049980E0
4.006158130E1,-1.500000060E-2,3.828000069E0,9.055050850E0
4.006284153E1,1.005000062E-2,3.880950212E0,9.060000420E0
4.006410154E1,-1.305000018E-2,3.826050282E0,9.075000763E0
4.006536154E1,-1.995000057E-2,3.814050198E0,9.022050858E0
4.006662154E1,-3.000000026E-3,3.852000237E0,9.111000061E0
4.006788154E1,-3.000000026E-3,3.796950102E0,9.028950691E0
4.006914158E1,-1.305000018E-2,3.808950186E0,9.091050148E0
4.007040158E1,-1.695000008E-2,3.843000174E0,9.063000679E0
4.007166158E1,-1.305000018E-2,3.843000174E0,9.079050064E0
4.007292165E1,-3.000000026E-3,3.840000153E0,9.106050491E0
4.007418165E1,-4.950000439E-3,3.790050268E0,9.070050240E0
4.007544165E1,-1.305000018E-2,3.768000126E0,9.031949997E0
4.007670166E1,-2.400000021E-2,3.808950186E0,9.040950775E0
4.007796166E1,-2.400000021E-2,3.838050127E0,9.051000595E0
4.007922166E1,-1.995000057E-2,3.795000076E0,9.043050766E0
4.008048167E1,3.000000026E-3,3.816000223E0,9.087000847E0
4.008174167E1,-3.000000026E-3,3.847050190E0,9.088950157E0
4.008300190E1,-2.700000070E-2,3.835050106E0,9.046050072E0
4.008426190E1,-1.995000057E-2,3.802050114E0,9.082050323E0
4.008552190E1,-1.305000018E-2,3.823050261E0,9.064949989E0
4.008678190E1,-5.100000277E-2,3.859050274E0,9.063000679E0
4.008804190E1,-1.995000057E-2,3.814050198E0,9.015000343E0
4.008930190E1,-2.895000204E-2,3.856950283E0,9.060000420E0
4.009056188E1,1.050000079E-3,3.843000174E0,9.082050323E0
4.009182188E1,-4.950000439E-3,3.826050282E0,9.051000595E0
4.009308196E1,1.800000109E-2,3.811050177E0,9.024000168E0
4.009434196E1,6.000000052E-3,3.835050106E0,9.055050850E0
4.009560196E1,1.800000109E-2,3.855000257E0,9.124950409E0
4.009686196E1,3.000000026E-3,3.840000153E0,9.087000847E0
4.009812196E1,1.050000079E-3,3.814050198E0,9.098999977E0
4.009938196E1,3.000000026E-3,3.855000257E0,9.072000504E0
4.010064198E1,-1.695000008E-2,3.819000244E0,9.036000252E0
4.010190198E1,-5.295000225E-2,3.832950115E0,9.075000763E0
4.010316198E1,-2.400000021E-2,3.819000244E0,9.096000671E0
4.010442221E1,-7.950000465E-3,3.844950199E0,9.088950157E0
4.010568221E1,1.305000018E-2,3.850050211E0,9.060000420E0
4.010694221E1,-2.895000204E-2,3.831000090E0,9.055050850E0
4.010820221E1,-6.495000422E-2,3.808950186E0,9.019950867E0
4.010946221E1,-1.500000060E-2,3.855000257E0,9.060000420E0
4.011072226E1,-1.305000018E-2,3.868950129E0,9.064949989E0
4.011198233E1,-2.205000073E-2,3.823050261E0,9.048000336E0
4.011324226E1,6.000000052E-3,3.808950186E0,9.094050407E0
4.011450233E1,3.900000080E-2,3.844950199E0,9.064949989E0
4.011576226E1,2.505000122E-2,3.856950283E0,9.091050148E0
4.011702233E1,-1.695000008E-2,3.843000174E0,9.103050232E0
4.011828233E1,-1.995000057E-2,3.768000126E0,9.063000679E0
4.011954233E1,6.000000052E-3,3.811050177E0,9.058050156E0
4.012080236E1,1.005000062E-2,3.792000294E0,9.063000679E0
4.012206236E1,-3.000000026E-3,3.820950270E0,9.043050766E0
4.012332259E1,-1.995000057E-2,3.820950270E0,9.067049980E0
4.012458236E1,-1.050000079E-3,3.819000244E0,9.048000336E0
4.012584258E1,-2.895000204E-2,3.835050106E0,9.091050148E0
4.012710259E1,1.500000060E-2,3.843000174E0,9.058050156E0
4.012836259E1,-3.000000026E-3,3.832950115E0,9.067049980E0
4.012962259E1,-2.205000073E-2,3.784950256E0,9.063000679E0
4.013088260E1,-1.050000079E-3,3.835050106E0,8.991000175E0
4.013214260E1,-2.700000070E-2,3.826050282E0,9.024000168E0
4.013340260E1,-1.695000008E-2,3.826050282E0,9.064949989E0
4.013466260E1,-4.950000439E-3,3.823050261E0,9.055050850E0
4.013592268E1,-4.950000439E-3,3.879000187E0,9.064949989E0
4.013718268E1,-2.205000073E-2,3.840000153E0,9.075000763E0
4.013844268E1,-3.600000218E-2,3.820950270E0,9.098999977E0
4.013970268E1,-2.700000070E-2,3.820950270E0,9.084000587E0
4.014096267E1,2.700000070E-2,3.828000069E0,9.088950157E0
4.014222267E1,-2.400000021E-2,3.808950186E0,9.082050323E0
4.014348267E1,-1.005000062E-2,3.864000082E0,9.063000679E0
4.014474290E1,-1.995000057E-2,3.828000069E0,9.028950691E0
4.014600290E1,-1.305000018E-2,3.862050295E0,9.096000671E0
4.014726290E1,-5.295000225E-2,3.795000076E0,9.082050323E0
4.014852290E1,-7.950000465E-3,3.880950212E0,9.051000595E0
4.014978290E1,6.000000052E-3,3.820950270E0,9.060000420E0
4.015104292E1,2.205000073E-2,3.838050127E0,9.024000168E0
4.015230292E1,-2.205000073E-2,3.823050261E0,9.070050240E0
4.015356292E1,-4.950000439E-3,3.835050106E0,9.084000587E0
4.015482292E1,-1.500000060E-2,3.826050282E0,9.051000595E0
4.015608292E1,-2.400000021E-2,3.847050190E0,9.082050323E0
4.015734300E1,-7.950000465E-3,3.802050114E0,9.048000336E0
4.015860300E1,-1.005000062E-2,3.852000237E0,9.046050072E0
4.015986300E1,-1.050000079E-3,3.828000069E0,9.036000252E0
4.016112302E1,1.995000057E-2,3.820950270E0,9.091050148E0
4.016238302E1,-1.995000057E-2,3.847050190E0,9.060000420E0
4.016364325E1,-1.995000057E-2,3.790050268E0,9.043050766E0
4.016490302E1,-1.995000057E-2,3.823050261E0,9.082050323E0
4.016616302E1,-1.005000062E-2,3.843000174E0,9.051000595E0
4.016742325E1,-2.895000204E-2,3.814050198E0,9.003000259E0
4.016868326E1,3.000000026E-3,3.795000076E0,9.039000511E0
4.016994326E1,-2.205000073E-2,3.840000153E0,9.031949997E0
4.017120326E1,-1.500000060E-2,3.871050119E0,9.040950775E0
4.017246326E1,-1.995000057E-2,3.847050190E0,9.055050850E0
4.017372326E1,-2.700000070E-2,3.835050106E0,9.067049980E0
4.017498326E1,-1.050000079E-3,3.843000174E0,9.100950241E0
4.017624326E1,-3.600000218E-2,3.828000069E0,9.087000847E0
4.017750334E1,-2.700000070E-2,3.832950115E0,9.058050156E0
4.017876334E1,-4.950000439E-3,3.826050282E0,9.075000763E0
4.018002334E1,1.050000079E-3,3.847050190E0,9.039000511E0
4.018128333E1,-7.950000465E-3,3.828000069E0,9.112950325E0
4.018254333E1,1.500000060E-2,3.828000069E0,9.106050491E0
4.018380333E1,1.005000062E-2,3.804000139E0,9.052950859E0
4.018506356E1,-1.500000060E-2,3.820950270E0,9.051000595E0
4.018632356E1,-1.305000018E-2,3.840000153E0,9.039000511E0
4.018758356E1,-1.695000008E-2,3.862050295E0,9.063000679E0
4.018884356E1,3.000000026E-3,3.844950199E0,9.063000679E0
4.019010356E1,-1.695000008E-2,3.804000139E0,8.983950615E0
4.019136357E1,-2.205000073E-2,3.808950186E0,9.048000336E0
4.019262357E1,-1.695000008E-2,3.831000090E0,9.016950607E0
4.019388357E1,7.950000465E-3,3.828000069E0,9.036000252E0
4.019514357E1,-3.000000026E-3,3.843000174E0,9.087000847E0
4.019640365E1,-1.305000018E-2,3.828000069E0,9.064949989E0
4.019766365E1,-2.205000073E-2,3.838050127E0,9.088950157E0
4.019892365E1,-1.995000057E-2,3.859050274E0,9.103050232E0
4.020018365E1,1.800000109E-2,3.838050127E0,9.040950775E0
4.020144364E1,-2.700000070E-2,3.804000139E0,9.088950157E0
4.020270364E1,-1.005000062E-2,3.826050282E0,9.079050064E0
4.020396364E1,-1.695000008E-2,3.844950199E0,9.058050156E0
4.020522386E1,-1.500000060E-2,3.838050127E0,9.040950775E0
4.020648387E1,6.000000052E-3,3.856950283E0,9.052950859E0
4.020774387E1,-1.050000079E-3,3.843000174E0,9.036000252E0
4.020900387E1,1.050000079E-3,3.820950270E0,9.079050064E0
4.021026387E1,2.700000070E-2,3.811050177E0,9.010050774E0
4.021152388E1,-4.095000029E-2,3.828000069E0,9.058050156E0
4.021278388E1,-3.900000080E-2,3.859050274E0,9.079050064E0
4.021404388E1,-4.950000439E-3,3.847050190E0,9.100950241E0
4.021530395E1,-1.050000079E-3,3.867000103E0,9.004950523E0
4.021656395E1,-3.600000218E-2,3.832950115E0,9.027000427E0
4.021782395E1,-4.950000439E-3,3.807000160E0,9.051000595E0
4.021908395E1,-1.500000060E-2,3.867000103E0,9.075000763E0
4.022034395E1,-1.005000062E-2,3.799050093E0,9.084000587E0
4.022160396E1,-2.895000204E-2,3.832950115E0,9.084000587E0
4.022286396E1,-2.400000021E-2,3.828000069E0,9.108000755E0
4.022412396E1,-4.605000094E-2,3.802050114E0,9.060000420E0
4.022538419E1,-2.400000021E-2,3.838050127E0,9.072000504E0
4.022664419E1,-1.500000060E-2,3.843000174E0,9.064949989E0
4.022790419E1,2.700000070E-2,3.796950102E0,9.070050240E0
4.022916419E1,2.700000070E-2,3.802050114E0,9.063000679E0
4.023042419E1,-4.950000439E-3,3.802050114E0,9.075000763E0
4.023168419E1,-1.305000018E-2,3.868950129E0,9.048000336E0
4.023294419E1,-3.600000218E-2,3.843000174E0,9.076950073E0
4.023420419E1,1.305000018E-2,3.804000139E0,9.039000511E0
4.023546426E1,-1.695000008E-2,3.843000174E0,9.055050850E0
4.023672426E1,-1.305000018E-2,3.808950186E0,9.051000595E0
4.023798426E1,-2.205000073E-2,3.808950186E0,9.084000587E0
4.023924426E1,-1.500000060E-2,3.831000090E0,9.098999977E0
4.024050426E1,-7.950000465E-3,3.814050198E0,9.055050850E0
4.024176423E1,-3.900000080E-2,3.835050106E0,9.072000504E0
4.024302423E1,-3.900000080E-2,3.840000153E0,9.106050491E0
4.024428446E1,-1.995000057E-2,3.823050261E0,9.079050064E0
4.024554446E1,1.800000109E-2,3.796950102E0,9.046050072E0
4.024680446E1,1.305000018E-2,3.880950212E0,9.040950775E0
4.024806446E1,-3.195000067E-2,3.814050198E0,9.010050774E0
4.024932446E1,-3.900000080E-2,3.814050198E0,9.024000168E0
4.025058446E1,1.005000062E-2,3.850050211E0,9.063000679E0
4.025184449E1,1.305000018E-2,3.868950129E0,9.098999977E0
4.025310449E1,3.000000026E-3,3.864000082E0,9.063000679E0
4.025436456E1,-1.995000057E-2,3.814050198E0,9.012000084E0
4.025562457E1,-3.600000218E-2,3.828000069E0,9.075000763E0
4.025688457E1,-4.950000439E-3,3.838050127E0,9.040950775E0
4.025814457E1,-2.400000021E-2,3.855000257E0,9.070050240E0
4.025940457E1,7.950000465E-3,3.859050274E0,9.048000336E0
4.026066457E1,-3.900000080E-2,3.843000174E0,9.067049980E0
4.026192456E1,-2.700000070E-2,3.804000139E0,9.087000847E0
4.026318456E1,1.005000062E-2,3.844950199E0,9.051000595E0
4.026444479E1,-2.700000070E-2,3.867000103E0,9.072000504E0
4.026570479E1,-1.995000057E-2,3.823050261E0,9.084000587E0
4.026696479E1,3.705000132E-2,3.828000069E0,9.076950073E0
4.026822479E1,-2.700000070E-2,3.826050282E0,9.016950607E0
4.026948479E1,-2.895000204E-2,3.856950283E0,9.100950241E0
4.027074479E1,-4.395000264E-2,3.831000090E0,9.064949989E0
4.027200479E1,-3.000000026E-3,3.784950256E0,9.067049980E0
4.027326479E1,-3.000000026E-3,3.835050106E0,9.019950867E0
4.027452486E1,-3.405000269E-2,3.840000153E0,9.016950607E0
4.027578487E1,1.050000079E-3,3.808950186E0,9.072000504E0
4.027704487E1,1.800000109E-2,3.816000223E0,9.094050407E0
4.027830487E1,-1.995000057E-2,3.787950277E0,9.084000587E0
4.027956487E1,1.800000109E-2,3.867000103E0,9.082050323E0
4.028082487E1,1.050000079E-3,3.832950115E0,9.060000420E0
4.028208488E1,-3.195000067E-2,3.832950115E0,9.088950157E0
4.028334488E1,-3.000000026E-3,3.855000257E0,9.064949989E0
4.028460510E1,1.305000018E-2,3.828000069E0,9.046050072E0
4.028586511E1,-3.195000067E-2,3.816000223E0,9.072000504E0
4.028712511E1,-1.005000062E-2,3.856950283E0,9.106050491E0
4.028838511E1,-1.305000018E-2,3.840000153E0,9.067049980E0
4.028964511E1,-1.305000018E-2,3.802050114E0,9.076950073E0
