"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.622082888E1,-8.025000000E1,-7.284375000E1,-8.670000458E1
5.624082766E1,-7.991250610E1,-7.211250305E1,-8.589375305E1
5.626082369E1,-8.010000610E1,-7.365000153E1,-8.634375000E1
5.628082829E1,-8.013750458E1,-7.263750458E1,-8.623125458E1
5.630082786E1,-8.038125610E1,-7.346250153E1,-8.566875458E1
5.632082142E1,-8.041875458E1,-7.233750153E1,-8.578125000E1
5.634082378E1,-8.068125153E1,-7.368750000E1,-8.600625610E1
5.636082112E1,-8.038125610E1,-7.171875000E1,-8.555625153E1
5.638082632E1,-8.026875305E1,-7.273125458E1,-8.497500610E1
5.640083132E1,-8.032500458E1,-7.233750153E1,-8.497500610E1
5.642082830E1,-8.071875000E1,-7.224375153E1,-8.520000458E1
5.644082195E1,-8.047500610E1,-7.325625610E1,-8.566875458E1
5.646082373E1,-8.043750000E1,-7.254375458E1,-8.566875458E1
5.648082033E1,-8.043750000E1,-7.233750153E1,-8.463750458E1
5.650082409E1,-8.036250305E1,-7.305000305E1,-8.531250000E1
5.652082319E1,-8.051250458E1,-7.376250458E1,-8.531250000E1
5.654081832E1,-8.043750000E1,-7.243125153E1,-8.497500610E1
5.656083462E1,-8.066250610E1,-7.306875610E1,-8.463750458E1
5.658083209E1,-8.041875458E1,-7.406250000E1,-8.555625153E1
5.660082582E1,-8.064375305E1,-7.276875305E1,-8.508750153E1
5.662082828E1,-8.045625305E1,-7.295625305E1,-8.508750153E1
5.664082430E1,-8.051250458E1,-7.376250458E1,-8.497500610E1
5.666082980E1,-8.090625000E1,-7.398750305E1,-8.520000458E1
5.668083254E1,-8.060625458E1,-7.387500000E1,-8.566875458E1
5.670082644E1,-8.073750305E1,-7.428750610E1,-8.463750458E1
5.672083056E1,-8.053125000E1,-7.408125305E1,-8.473125458E1
5.674083025E1,-8.079375458E1,-7.520625305E1,-8.484375000E1
5.676082553E1,-8.077500153E1,-7.338750458E1,-8.647500610E1
5.678082866E1,-8.075625610E1,-7.460625458E1,-8.450625610E1
5.680082562E1,-8.064375305E1,-7.417500305E1,-8.439375305E1
5.682081918E1,-8.056875610E1,-7.458750153E1,-8.371875000E1
5.684082363E1,-8.066250610E1,-7.470000458E1,-8.497500610E1
5.686082101E1,-8.083125305E1,-7.417500305E1,-8.313750458E1
5.688082839E1,-8.030625153E1,-7.323750305E1,-8.394375610E1
5.690083010E1,-8.071875000E1,-7.408125305E1,-8.486250305E1
5.692082724E1,-8.077500153E1,-7.479375458E1,-8.428125000E1
5.694081890E1,-8.071875000E1,-7.366875458E1,-8.394375610E1
5.696081997E1,-8.088750458E1,-7.338750458E1,-8.486250305E1
5.698081667E1,-8.060625458E1,-7.530000305E1,-8.394375610E1
5.700082418E1,-8.047500610E1,-7.447500610E1,-8.336250305E1
5.702082845E1,-8.045625305E1,-7.426875305E1,-8.347500610E1
5.704082449E1,-8.032500458E1,-7.548750305E1,-8.381250000E1
5.706082774E1,-8.040000153E1,-7.314375305E1,-8.244375610E1
5.708082691E1,-8.088750458E1,-7.479375458E1,-8.302500153E1
5.710082112E1,-8.064375305E1,-7.428750610E1,-8.347500610E1
5.712082320E1,-8.073750305E1,-7.571250153E1,-8.233125305E1
5.714082057E1,-8.047500610E1,-7.631250000E1,-8.325000000E1
5.716082561E1,-8.051250458E1,-7.530000305E1,-8.416875458E1
5.718082809E1,-8.077500153E1,-7.642500305E1,-8.278125000E1
5.720082510E1,-8.049375153E1,-7.640625000E1,-8.141250610E1
5.722083067E1,-8.079375458E1,-7.663125610E1,-8.197500610E1
5.724082996E1,-8.062500000E1,-7.702500153E1,-8.186250305E1
5.726082364E1,-8.073750305E1,-7.734375000E1,-8.175000000E1
5.728083212E1,-8.071875000E1,-7.702500153E1,-8.175000000E1
5.730083057E1,-8.045625305E1,-7.753125000E1,-8.221875000E1
5.732082750E1,-8.073750305E1,-7.723125458E1,-8.233125305E1
5.734082495E1,-8.081250000E1,-7.561875153E1,-8.381250000E1
5.736082400E1,-8.083125305E1,-7.734375000E1,-8.231250000E1
5.738081922E1,-8.060625458E1,-7.661250305E1,-8.221875000E1
5.740082280E1,-8.071875000E1,-7.661250305E1,-8.105625153E1
5.742081971E1,-8.071875000E1,-7.702500153E1,-8.233125305E1
5.744082454E1,-8.062500000E1,-7.691250610E1,-8.128125000E1
5.746082627E1,-8.083125305E1,-7.561875153E1,-8.175000000E1
5.748082359E1,-8.086875153E1,-7.786875153E1,-8.175000000E1
5.750083134E1,-8.070000458E1,-7.683750153E1,-8.244375610E1
5.752083092E1,-8.096250153E1,-7.786875153E1,-8.105625153E1
5.754082620E1,-8.083125305E1,-7.734375000E1,-8.118750000E1
5.756082970E1,-8.075625610E1,-7.753125000E1,-8.049375153E1
5.758082617E1,-8.086875153E1,-7.764375305E1,-8.026875305E1
5.760083075E1,-8.073750305E1,-7.723125458E1,-8.128125000E1
5.762082994E1,-8.085000610E1,-7.743750000E1,-8.105625153E1
5.764082539E1,-8.068125153E1,-7.794375610E1,-8.128125000E1
5.766083962E1,-8.073750305E1,-7.743750000E1,-8.221875000E1
5.768083804E1,-8.066250610E1,-7.743750000E1,-8.049375153E1
5.770083255E1,-8.055000305E1,-7.732500458E1,-8.060625458E1
5.772083508E1,-8.071875000E1,-7.865625000E1,-8.083125305E1
5.774083137E1,-8.060625458E1,-7.803750610E1,-8.002500153E1
5.776082466E1,-8.073750305E1,-7.702500153E1,-8.128125000E1
5.778082862E1,-8.077500153E1,-7.764375305E1,-7.980000305E1
5.780082513E1,-8.083125305E1,-7.865625000E1,-8.002500153E1
5.782082046E1,-8.071875000E1,-7.845000458E1,-7.957500458E1
5.784082429E1,-8.081250000E1,-7.835625458E1,-8.049375153E1
5.786082325E1,-8.073750305E1,-7.876875305E1,-7.980000305E1
5.788081886E1,-8.092500305E1,-7.846875000E1,-7.980000305E1
5.790082029E1,-8.073750305E1,-7.865625000E1,-7.944375610E1
5.792081769E1,-8.051250458E1,-7.803750610E1,-7.944375610E1
5.794082522E1,-8.045625305E1,-7.895625305E1,-7.944375610E1
5.796082492E1,-8.058750153E1,-7.783125305E1,-7.944375610E1
5.798082288E1,-8.049375153E1,-7.760625458E1,-7.841250610E1
5.800082854E1,-8.062500000E1,-7.833750153E1,-7.876875305E1
5.802082871E1,-8.062500000E1,-7.824375153E1,-7.888125610E1
5.804082450E1,-8.040000153E1,-7.781250000E1,-7.910625458E1
5.806082838E1,-8.086875153E1,-7.906875610E1,-7.841250610E1
5.808082529E1,-8.047500610E1,-7.762500000E1,-7.991250610E1
5.810083449E1,-8.053125000E1,-7.822500610E1,-7.773750305E1
5.812082202E1,-8.021250153E1,-7.944375610E1,-7.831875610E1
5.814082163E1,-8.051250458E1,-7.792500305E1,-7.796250153E1
5.816081706E1,-8.064375305E1,-7.833750153E1,-7.796250153E1
5.818082094E1,-8.079375458E1,-7.925625610E1,-7.760625458E1
5.820081975E1,-8.032500458E1,-7.996875000E1,-7.841250610E1
5.822082435E1,-8.023125458E1,-7.995000458E1,-7.796250153E1
5.824082443E1,-8.015625000E1,-8.004375458E1,-7.807500458E1
5.826082365E1,-8.000625610E1,-7.931250000E1,-7.762500000E1
5.828081585E1,-8.015625000E1,-8.025000000E1,-7.773750305E1
5.830081847E1,-8.026875305E1,-8.025000000E1,-7.749375153E1
5.832081696E1,-8.006250000E1,-8.025000000E1,-7.818750000E1
5.834082277E1,-7.991250610E1,-8.094375610E1,-7.715625000E1
5.836082210E1,-7.996875000E1,-8.034375000E1,-7.773750305E1
5.838081682E1,-8.002500153E1,-7.963125610E1,-7.899375153E1
5.840081979E1,-8.036250305E1,-8.036250305E1,-7.773750305E1
5.842082208E1,-8.017500305E1,-8.045625305E1,-7.796250153E1
5.844082413E1,-8.023125458E1,-7.995000458E1,-7.738125610E1
5.846082597E1,-8.019375610E1,-8.096250153E1,-7.773750305E1
5.848082413E1,-8.017500305E1,-7.891875458E1,-7.796250153E1
5.850082899E1,-7.989375305E1,-8.064375305E1,-7.738125610E1
5.852082784E1,-7.996875000E1,-8.002500153E1,-7.681875610E1
5.854082211E1,-7.989375305E1,-8.064375305E1,-7.693125153E1
5.856082782E1,-8.023125458E1,-7.974375153E1,-7.715625000E1
5.858082683E1,-8.028750610E1,-8.056875610E1,-7.693125153E1
5.860082138E1,-7.998750305E1,-8.055000305E1,-7.841250610E1
5.862082528E1,-8.011875153E1,-8.137500000E1,-7.783125305E1
5.864082395E1,-8.004375458E1,-8.004375458E1,-7.785000610E1
5.866081862E1,-8.002500153E1,-8.116875458E1,-7.738125610E1
5.868082092E1,-7.993125153E1,-7.920000458E1,-7.567500305E1
5.870082228E1,-7.993125153E1,-8.115000153E1,-7.657500458E1
5.872082131E1,-7.987500000E1,-8.013750458E1,-7.749375153E1
5.874081134E1,-8.013750458E1,-8.116875458E1,-7.657500458E1
5.876081211E1,-7.987500000E1,-8.013750458E1,-7.693125153E1
5.878082039E1,-8.019375610E1,-8.238750458E1,-7.635000610E1
5.880082273E1,-8.017500305E1,-8.013750458E1,-7.635000610E1
5.882082034E1,-8.013750458E1,-8.126250458E1,-7.646250153E1
5.884082350E1,-7.987500000E1,-8.197500610E1,-7.738125610E1
5.886082193E1,-7.985625458E1,-8.156250000E1,-7.657500458E1
5.888083063E1,-7.974375153E1,-8.124375153E1,-7.588125610E1
5.890083027E1,-8.021250153E1,-8.105625153E1,-7.635000610E1
5.892082743E1,-8.002500153E1,-8.094375610E1,-7.612500000E1
5.894083254E1,-7.976250458E1,-8.165625000E1,-7.693125153E1
5.896083223E1,-7.974375153E1,-8.145000458E1,-7.657500458E1
5.898082784E1,-7.951875305E1,-8.051250458E1,-7.578750610E1
5.900083056E1,-7.966875458E1,-8.143125153E1,-7.601250458E1
5.902082753E1,-7.989375305E1,-8.216250610E1,-7.612500000E1
5.904082152E1,-7.959375000E1,-8.184375000E1,-7.565625000E1
5.906082379E1,-7.959375000E1,-8.205000305E1,-7.565625000E1
5.908082411E1,-7.961250305E1,-8.051250458E1,-7.567500305E1
5.910081978E1,-7.976250458E1,-8.133750153E1,-7.462500000E1
5.912082366E1,-7.953750610E1,-8.081250000E1,-7.601250458E1
5.914082166E1,-7.970625305E1,-8.195625305E1,-7.473750305E1
5.916082655E1,-7.948125458E1,-8.152500153E1,-7.531875610E1
5.918082622E1,-7.933125305E1,-8.090625000E1,-7.554375458E1
5.920082189E1,-7.936875153E1,-8.141250610E1,-7.567500305E1
5.922083041E1,-7.955625153E1,-8.122500610E1,-7.498125458E1
5.924083012E1,-7.946250153E1,-8.122500610E1,-7.543125153E1
5.926082575E1,-7.927500153E1,-8.141250610E1,-7.486875153E1
5.928082950E1,-7.950000000E1,-8.184375000E1,-7.509375000E1
5.930082740E1,-7.970625305E1,-8.205000305E1,-7.462500000E1
5.932082703E1,-7.925625610E1,-8.295000458E1,-7.554375458E1
5.934081796E1,-7.921875000E1,-8.182500458E1,-7.440000153E1
5.936081993E1,-7.933125305E1,-8.233125305E1,-7.543125153E1
5.938081479E1,-7.944375610E1,-8.244375610E1,-7.475625610E1
5.940081983E1,-7.931250000E1,-8.150625610E1,-7.280625153E1
5.942082017E1,-7.933125305E1,-8.223750305E1,-7.475625610E1
5.944081618E1,-7.933125305E1,-8.223750305E1,-7.406250000E1
5.946082116E1,-7.938750458E1,-8.152500153E1,-7.417500305E1
5.948082459E1,-7.929375458E1,-8.150625610E1,-7.417500305E1
5.950081678E1,-7.938750458E1,-8.141250610E1,-7.462500000E1
5.952082230E1,-7.938750458E1,-8.152500153E1,-7.451250458E1
5.954082671E1,-7.929375458E1,-8.315625000E1,-7.428750610E1
5.956083013E1,-7.910625458E1,-8.191875458E1,-7.567500305E1
5.958082902E1,-7.929375458E1,-8.171250153E1,-7.475625610E1
5.960082388E1,-7.920000458E1,-8.161875153E1,-7.383750153E1
5.962082637E1,-7.920000458E1,-8.323125458E1,-7.359375000E1
5.964082446E1,-7.901250458E1,-8.353125000E1,-7.406250000E1
5.966081717E1,-7.899375153E1,-8.293125153E1,-7.383750153E1
5.968082067E1,-7.910625458E1,-8.323125458E1,-7.428750610E1
5.970081957E1,-7.884375000E1,-8.383125305E1,-7.348125458E1
5.972082643E1,-7.897500610E1,-8.283750153E1,-7.406250000E1
5.974082769E1,-7.903125000E1,-8.394375610E1,-7.359375000E1
5.976082435E1,-7.882500458E1,-8.343750000E1,-7.336875153E1
5.978082729E1,-7.869375610E1,-8.443125153E1,-7.301250458E1
5.980082985E1,-7.878750610E1,-8.424375153E1,-7.267500305E1
5.982082937E1,-7.878750610E1,-8.445000458E1,-7.314375305E1
5.984081930E1,-7.852500153E1,-8.505000305E1,-7.314375305E1
5.986081975E1,-7.848750305E1,-8.422500610E1,-7.370625305E1
5.988081657E1,-7.852500153E1,-8.505000305E1,-7.314375305E1
5.988081657E1,-7.655625153E1,-8.758125305E1,-6.958125305E1
5.990082066E1,-7.642500305E1,-8.686875153E1,-6.946875000E1
5.992083119E1,-7.627500153E1,-8.441250610E1,-7.143750000E1
5.994085392E1,-7.646250153E1,-8.737500000E1,-6.877500153E1
5.996088713E1,-7.670625305E1,-8.656875610E1,-6.901875305E1
5.998091455E1,-7.638750458E1,-8.604375458E1,-6.924375153E1
6.000094831E1,-7.635000610E1,-8.726250458E1,-6.958125305E1
6.002097160E1,-7.633125305E1,-8.512500000E1,-6.982500458E1
6.004098713E1,-7.625625610E1,-8.542500305E1,-6.971250153E1
6.006099182E1,-7.661250305E1,-8.686875153E1,-6.969375610E1
6.008098857E1,-7.651875305E1,-8.666250610E1,-6.901875305E1
6.010097785E1,-7.629375458E1,-8.623125458E1,-6.971250153E1
6.012097551E1,-7.653750610E1,-8.686875153E1,-6.877500153E1
6.014096820E1,-7.653750610E1,-8.716875458E1,-6.935625458E1
6.016097077E1,-7.646250153E1,-8.748750305E1,-6.935625458E1
6.018096777E1,-7.627500153E1,-8.776875305E1,-6.935625458E1
6.020096082E1,-7.593750000E1,-8.683125305E1,-6.913125610E1
6.022096247E1,-7.648125458E1,-8.808750153E1,-6.993750000E1
6.024095959E1,-7.627500153E1,-8.756250000E1,-6.890625000E1
6.026095180E1,-7.640625000E1,-8.655000305E1,-6.946875000E1
6.028095857E1,-7.635000610E1,-8.705625153E1,-6.890625000E1
6.030096043E1,-7.608750153E1,-8.765625000E1,-6.879375458E1
6.032095312E1,-7.625625610E1,-8.726250458E1,-6.901875305E1
6.034095551E1,-7.618125153E1,-8.613750458E1,-7.108125305E1
6.036095290E1,-7.616250610E1,-8.572500610E1,-6.982500458E1
6.038094720E1,-7.633125305E1,-8.705625153E1,-6.935625458E1
6.040095033E1,-7.629375458E1,-8.788125610E1,-6.982500458E1
6.042094678E1,-7.666875458E1,-8.737500000E1,-6.821250153E1
6.044095141E1,-7.642500305E1,-8.696250153E1,-6.993750000E1
6.046095281E1,-7.672500610E1,-8.707500458E1,-6.913125610E1
6.048095015E1,-7.636875153E1,-8.746875000E1,-6.890625000E1
6.050095523E1,-7.629375458E1,-8.786250305E1,-6.913125610E1
6.052095503E1,-7.636875153E1,-8.715000153E1,-6.740625000E1
6.054095093E1,-7.618125153E1,-8.776875305E1,-6.877500153E1
6.056095471E1,-7.636875153E1,-8.746875000E1,-6.913125610E1
6.058095396E1,-7.629375458E1,-8.808750153E1,-6.946875000E1
6.060094717E1,-7.646250153E1,-8.758125305E1,-6.958125305E1
6.062095006E1,-7.618125153E1,-8.786250305E1,-6.946875000E1
6.064094760E1,-7.633125305E1,-8.716875458E1,-6.982500458E1
6.066095452E1,-7.599375153E1,-8.776875305E1,-7.005000305E1
6.068095600E1,-7.644375610E1,-8.707500458E1,-6.969375610E1
6.070095292E1,-7.636875153E1,-8.746875000E1,-6.877500153E1
6.072095794E1,-7.636875153E1,-8.726250458E1,-6.890625000E1
6.074095583E1,-7.674375153E1,-8.718750000E1,-6.877500153E1
6.076095088E1,-7.674375153E1,-8.707500458E1,-6.901875305E1
6.078095611E1,-7.631250000E1,-8.818125153E1,-6.855000305E1
6.080095322E1,-7.616250610E1,-8.735625458E1,-6.958125305E1
6.082096030E1,-7.648125458E1,-8.756250000E1,-6.855000305E1
6.084096120E1,-7.663125610E1,-8.696250153E1,-6.890625000E1
6.086095852E1,-7.614375305E1,-8.683125305E1,-6.901875305E1
6.088095038E1,-7.651875305E1,-8.645625305E1,-6.890625000E1
6.090095164E1,-7.629375458E1,-8.788125610E1,-6.946875000E1
6.092094813E1,-7.623750305E1,-8.675625610E1,-6.935625458E1
6.094095438E1,-7.648125458E1,-8.593125153E1,-6.798750305E1
6.096095424E1,-7.633125305E1,-8.705625153E1,-6.935625458E1
6.098095119E1,-7.633125305E1,-8.686875153E1,-6.969375610E1
6.100095536E1,-7.627500153E1,-8.756250000E1,-6.901875305E1
6.102095530E1,-7.631250000E1,-8.675625610E1,-6.958125305E1
6.104095006E1,-7.648125458E1,-8.767500305E1,-6.913125610E1
6.106095755E1,-7.642500305E1,-8.308125305E1,-6.890625000E1
6.108095375E1,-7.618125153E1,-8.602500153E1,-6.879375458E1
6.110096036E1,-7.651875305E1,-8.656875610E1,-6.935625458E1
6.112096565E1,-7.629375458E1,-8.623125458E1,-6.890625000E1
6.114096093E1,-7.608750153E1,-8.602500153E1,-6.901875305E1
6.116096401E1,-7.681875610E1,-8.656875610E1,-6.855000305E1
6.118096207E1,-7.629375458E1,-8.623125458E1,-6.935625458E1
6.120095478E1,-7.663125610E1,-8.707500458E1,-6.901875305E1
6.122096193E1,-7.616250610E1,-8.746875000E1,-6.913125610E1
6.124095839E1,-7.636875153E1,-8.572500610E1,-6.843750000E1
6.126095126E1,-7.629375458E1,-8.602500153E1,-6.901875305E1
6.128095285E1,-7.635000610E1,-8.716875458E1,-6.946875000E1
6.130095207E1,-7.621875000E1,-8.653125000E1,-6.924375153E1
6.132094742E1,-7.648125458E1,-8.778750610E1,-6.946875000E1
6.134095176E1,-7.655625153E1,-8.574375153E1,-6.913125610E1
6.136094900E1,-7.646250153E1,-8.748750305E1,-6.969375610E1
6.138095998E1,-7.642500305E1,-8.675625610E1,-6.993750000E1
6.140094913E1,-7.657500458E1,-8.769375610E1,-6.946875000E1
6.142094648E1,-7.623750305E1,-8.685000610E1,-6.879375458E1
6.144095313E1,-7.655625153E1,-8.748750305E1,-6.982500458E1
6.146095411E1,-7.625625610E1,-8.726250458E1,-6.993750000E1
6.148095097E1,-7.655625153E1,-8.758125305E1,-6.946875000E1
6.150095575E1,-7.625625610E1,-8.726250458E1,-6.958125305E1
6.152095353E1,-7.657500458E1,-8.758125305E1,-6.890625000E1
6.154095987E1,-7.612500000E1,-8.685000610E1,-6.948750305E1
6.156096155E1,-7.646250153E1,-8.726250458E1,-6.890625000E1
6.158095675E1,-7.631250000E1,-8.634375000E1,-6.890625000E1
6.160096194E1,-7.646250153E1,-8.737500000E1,-6.935625458E1
6.162096172E1,-7.610625458E1,-8.806875610E1,-6.866250610E1
6.164095761E1,-7.642500305E1,-8.696250153E1,-6.935625458E1
6.166096200E1,-7.623750305E1,-8.664375305E1,-6.798750305E1
6.168095929E1,-7.614375305E1,-8.705625153E1,-6.993750000E1
6.170095261E1,-7.616250610E1,-8.746875000E1,-6.935625458E1
6.172095587E1,-7.642500305E1,-8.686875153E1,-6.982500458E1
6.174095979E1,-7.635000610E1,-8.716875458E1,-6.890625000E1
6.176095398E1,-7.661250305E1,-8.666250610E1,-6.935625458E1
6.178095684E1,-7.627500153E1,-8.767500305E1,-6.924375153E1
6.180095549E1,-7.640625000E1,-8.645625305E1,-6.993750000E1
6.182094859E1,-7.661250305E1,-8.655000305E1,-6.763125610E1
6.184095129E1,-7.636875153E1,-8.737500000E1,-6.901875305E1
6.186094873E1,-7.618125153E1,-8.756250000E1,-6.935625458E1
6.188095604E1,-7.627500153E1,-8.746875000E1,-6.913125610E1
6.190095576E1,-7.638750458E1,-8.788125610E1,-6.946875000E1
6.192095279E1,-7.646250153E1,-8.748750305E1,-6.946875000E1
6.194095792E1,-7.644375610E1,-8.726250458E1,-6.935625458E1
6.196095785E1,-7.653750610E1,-8.696250153E1,-6.935625458E1
6.198095198E1,-7.618125153E1,-8.786250305E1,-6.924375153E1
6.200095437E1,-7.616250610E1,-8.735625458E1,-6.946875000E1
6.202095227E1,-7.608750153E1,-8.581875610E1,-6.832500458E1
6.204095822E1,-7.642500305E1,-8.696250153E1,-6.924375153E1
6.206095884E1,-7.610625458E1,-8.643750000E1,-6.958125305E1
6.208095640E1,-7.627500153E1,-8.767500305E1,-6.935625458E1
6.210095037E1,-7.635000610E1,-8.716875458E1,-6.890625000E1
6.212095318E1,-7.636875153E1,-8.767500305E1,-6.993750000E1
6.214095087E1,-7.616250610E1,-8.735625458E1,-6.935625458E1
6.216096114E1,-7.638750458E1,-8.645625305E1,-7.096875000E1
6.218094750E1,-7.636875153E1,-8.726250458E1,-6.877500153E1
6.220094734E1,-7.651875305E1,-8.645625305E1,-6.856875610E1
6.222094201E1,-7.657500458E1,-8.778750610E1,-6.855000305E1
6.224094525E1,-7.636875153E1,-8.746875000E1,-6.843750000E1
6.226094453E1,-7.614375305E1,-8.683125305E1,-6.879375458E1
6.228095101E1,-7.629375458E1,-8.797500610E1,-6.855000305E1
6.230095080E1,-7.635000610E1,-8.726250458E1,-6.993750000E1
6.232095001E1,-7.635000610E1,-8.737500000E1,-7.016250610E1
6.234095246E1,-7.616250610E1,-8.735625458E1,-6.969375610E1
6.236095087E1,-7.657500458E1,-8.778750610E1,-6.924375153E1
6.238096834E1,-7.644375610E1,-8.716875458E1,-6.958125305E1
6.240096753E1,-7.612500000E1,-8.685000610E1,-6.948750305E1
6.242096194E1,-7.635000610E1,-8.716875458E1,-6.913125610E1
6.244096398E1,-7.648125458E1,-8.767500305E1,-6.843750000E1
6.246096018E1,-7.636875153E1,-8.746875000E1,-6.935625458E1
6.248095401E1,-7.651875305E1,-8.808750153E1,-6.785625458E1
6.250095981E1,-7.627500153E1,-8.746875000E1,-6.946875000E1
6.252095581E1,-7.655625153E1,-8.748750305E1,-6.913125610E1
6.254096162E1,-7.638750458E1,-8.625000000E1,-6.982500458E1
6.256096244E1,-7.629375458E1,-8.788125610E1,-6.958125305E1
6.258095892E1,-7.657500458E1,-8.767500305E1,-6.924375153E1
6.260095196E1,-7.606875610E1,-8.715000153E1,-6.901875305E1
6.262095179E1,-7.644375610E1,-8.544375610E1,-7.038750458E1
6.264094790E1,-7.608750153E1,-8.765625000E1,-6.924375153E1
6.266095380E1,-7.635000610E1,-8.716875458E1,-6.890625000E1
6.268095306E1,-7.633125305E1,-8.705625153E1,-6.935625458E1
6.270095013E1,-7.618125153E1,-8.756250000E1,-6.913125610E1
6.272095520E1,-7.661250305E1,-8.656875610E1,-6.866250610E1
6.274095512E1,-7.633125305E1,-8.685000610E1,-6.843750000E1
6.276095102E1,-7.666875458E1,-8.606250000E1,-6.969375610E1
6.278095374E1,-7.625625610E1,-8.735625458E1,-6.969375610E1
6.280095112E1,-7.618125153E1,-8.776875305E1,-6.924375153E1
6.282095810E1,-7.640625000E1,-8.666250610E1,-7.005000305E1
6.284096339E1,-7.678125000E1,-8.647500610E1,-6.982500458E1
6.286095948E1,-7.636875153E1,-8.735625458E1,-6.855000305E1
6.288096360E1,-7.657500458E1,-8.769375610E1,-6.946875000E1
6.290096246E1,-7.610625458E1,-8.786250305E1,-6.924375153E1
6.292096004E1,-7.608750153E1,-8.581875610E1,-6.774375153E1
6.294094984E1,-7.631250000E1,-8.653125000E1,-6.866250610E1
6.296095020E1,-7.627500153E1,-8.756250000E1,-6.924375153E1
6.298094947E1,-7.629375458E1,-8.776875305E1,-6.832500458E1
6.300094144E1,-7.638750458E1,-8.746875000E1,-6.821250153E1
6.302094406E1,-7.629375458E1,-8.776875305E1,-6.890625000E1
6.304094256E1,-7.636875153E1,-8.746875000E1,-6.958125305E1
6.306094879E1,-7.616250610E1,-8.756250000E1,-6.993750000E1
6.308094879E1,-7.616250610E1,-8.715000153E1,-6.890625000E1
6.310095506E1,-7.627500153E1,-8.746875000E1,-6.946875000E1
6.312095579E1,-7.621875000E1,-8.664375305E1,-6.935625458E1
6.314095570E1,-7.651875305E1,-8.666250610E1,-6.877500153E1
6.316095651E1,-7.672500610E1,-8.698125458E1,-7.016250610E1
6.318095730E1,-7.638750458E1,-8.767500305E1,-6.913125610E1
6.320095329E1,-7.683750153E1,-8.566875458E1,-7.005000305E1
6.322095808E1,-7.659375000E1,-8.645625305E1,-6.946875000E1
6.324095843E1,-7.651875305E1,-8.482500458E1,-6.935625458E1
6.326095178E1,-7.666875458E1,-8.595000458E1,-6.913125610E1
6.328095728E1,-7.651875305E1,-8.666250610E1,-6.913125610E1
6.330095653E1,-7.687500000E1,-8.617500305E1,-6.913125610E1
6.332095115E1,-7.644375610E1,-8.716875458E1,-6.935625458E1
6.334095431E1,-7.633125305E1,-8.675625610E1,-6.913125610E1
6.336095271E1,-7.625625610E1,-8.726250458E1,-6.890625000E1
6.338094737E1,-7.663125610E1,-8.718750000E1,-6.982500458E1
6.340094886E1,-7.646250153E1,-8.737500000E1,-6.866250610E1
6.342095099E1,-7.642500305E1,-8.707500458E1,-7.016250610E1
6.344095044E1,-7.618125153E1,-8.746875000E1,-6.856875610E1
6.346094080E1,-7.633125305E1,-8.675625610E1,-6.924375153E1
6.348094111E1,-7.633125305E1,-8.696250153E1,-6.879375458E1
